Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Gains Losses Not Affecting Retained Earnings,Other Equity Adjustments,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Preferred Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Employee Benefits,Non Current Pension And Other Postretirement Benefit Plans,Long Term Debt And Capital Lease Obligation,Long Term Debt,Current Liabilities,Current Deferred Liabilities,Current Deferred Revenue,Current Debt And Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Payables And Accrued Expenses,Current Accrued Expenses,Payables,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Investments And Advances,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Inventory,Finished Goods,Raw Materials,Receivables,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Cash And Cash Equivalents,Symbol,Capital Lease Obligations,Minority Interest,Derivative Product Liabilities,Tradeand Other Payables Non Current,Non Current Deferred Liabilities,Non Current Deferred Revenue,Long Term Capital Lease Obligation,Long Term Provisions,Other Current Liabilities,Other Current Borrowings,Total Tax Payable,Defined Pension Benefit,Non Current Prepaid Assets,Non Current Deferred Assets,Non Current Deferred Taxes Assets,Non Current Accounts Receivable,Financial Assets,Construction In Progress,Other Properties,Hedging Assets Current,Other Inventories,Work In Process,Other Receivables,Treasury Shares Number,Current Capital Lease Obligation,Other Short Term Investments,Cash Financial,Treasury Stock,Non Current Deferred Taxes Liabilities,Receivables Adjustments Allowances,Commercial Paper,Investmentin Financial Assets,Available For Sale Securities,Leases,Cash Equivalents,Dividends Payable,Other Payable,Income Tax Payable,Other Investments,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Preferred Shares Number,Preferred Stock Equity,Long Term Equity Investment,Investments In Other Ventures Under Equity Method,Prepaid Assets,Liabilities Heldfor Sale Non Current,Investmentsin Joint Venturesat Cost,Assets Held For Sale Current,Taxes Receivable,Other Equity Interest,Current Provisions,Interest Payable,Non Current Note Receivables,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Investmentsin Associatesat Cost,Preferred Securities Outside Stock Equity,Line Of Credit,Current Notes Payable,Notes Receivable,Loans Receivable,Foreign Currency Translation Adjustments,Minimum Pension Liabilities,Unrealized Gain Loss,Held To Maturity Securities,Investment Properties,Duefrom Related Parties Current,Current Deferred Assets,Dueto Related Parties Current,Inventories Adjustments Allowances,Non Current Accrued Expenses,Accrued Interest Receivable,Trading Securities,Investmentsin Subsidiariesat Cost,Total Partnership Capital,Limited Partnership Capital,Dueto Related Parties Non Current,Duefrom Related Parties Non Current,Fixed Assets Revaluation Reserve,Current Deferred Taxes Liabilities,Current Deferred Taxes Assets,General Partnership Capital
261000000.0,261000000.0,1533238000.0,3254912000.0,2788937000.0,8918752000.0,3829004000.0,2788937000.0,5941863000.0,8918752000.0,5941863000.0,5941863000.0,42650000.0,42650000.0,-3111198000.0,9195197000.0,261000.0,261000.0,,7310933000.0,3266844000.0,44740000.0,,,3159904000.0,2976889000.0,4044089000.0,3227550000.0,3227550000.0,95008000.0,,380773000.0,340758000.0,227495000.0,113263000.0,113263000.0,13252796000.0,5379703000.0,14956000.0,271122000.0,3152926000.0,312882000.0,2840044000.0,1472776000.0,-1191926000.0,2664702000.0,1405958000.0,720220000.0,80977000.0,0.0,7873093000.0,262880000.0,,,,,1089286000.0,1089286000.0,6328961000.0,1443651000.0,WDAY,278023000.0,,,,62200000.0,62200000.0,183015000.0,,,,,,29932000.0,415550000.0,9567000.0,,22441000.0,,254659000.0,,,,,,95008000.0,4885310000.0,,185047000.0,,,,,,202888000.0,,,,,,,,,,271122000.0,,,,,,,,,,,,,,,,,,,,,,,,191966000.0,,,,,,,,,,,,,,
326476436.0,326476436.0,5874000000.0,7768000000.0,9000000.0,17889000000.0,3479000000.0,885000000.0,10121000000.0,18315000000.0,10997000000.0,10997000000.0,-636000000.0,-636000000.0,6736000000.0,4018000000.0,879000000.0,3000000.0,876000000.0,12804000000.0,8751000000.0,680000000.0,,,7318000000.0,7318000000.0,4053000000.0,,,450000000.0,450000000.0,445000000.0,3158000000.0,972000000.0,2186000000.0,1710000000.0,23801000000.0,16269000000.0,1805000000.0,,10112000000.0,78000000.0,10034000000.0,3253000000.0,-8783000000.0,12036000000.0,9182000000.0,1826000000.0,235000000.0,0.0,7532000000.0,623000000.0,,3215000000.0,504000000.0,1666000000.0,1800000000.0,1800000000.0,1894000000.0,1894000000.0,WDC,,,,753000000.0,,,,,,,476000000.0,,,,,,,793000000.0,,,,1045000000.0,,,,,,,,,,,,,,,,476000000.0,,,,,876000000.0,,,,,,,,,,,1099000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326000000.0,326000000.0,5912000000.0,8393000000.0,-48000000.0,18461000000.0,3145000000.0,828000000.0,10068000000.0,18295000000.0,10944000000.0,10944000000.0,-493000000.0,-493000000.0,6601000000.0,3957000000.0,879000000.0,3000000.0,876000000.0,13441000000.0,8748000000.0,697000000.0,,,7351000000.0,7351000000.0,4693000000.0,,,1042000000.0,1042000000.0,353000000.0,3298000000.0,1037000000.0,2261000000.0,1755000000.0,24385000000.0,16547000000.0,1772000000.0,,10116000000.0,79000000.0,10037000000.0,3315000000.0,-8730000000.0,12045000000.0,9211000000.0,1828000000.0,235000000.0,0.0,7838000000.0,618000000.0,,3216000000.0,558000000.0,1692000000.0,1523000000.0,1523000000.0,2481000000.0,2481000000.0,WDC,,,,700000000.0,,,,,,,506000000.0,,,,,,,771000000.0,,,,966000000.0,,,,,,,,,,,,,,,,506000000.0,,,,,876000000.0,,,,,,,,,,,1344000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324000000.0,324000000.0,5640000000.0,7672000000.0,-2000000.0,17785000000.0,1785000000.0,874000000.0,10113000000.0,16811000000.0,10989000000.0,10989000000.0,-599000000.0,-599000000.0,6739000000.0,3970000000.0,879000000.0,3000000.0,876000000.0,13012000000.0,7220000000.0,702000000.0,,,5822000000.0,5822000000.0,5792000000.0,,,1850000000.0,1850000000.0,349000000.0,3593000000.0,1347000000.0,2246000000.0,1571000000.0,24001000000.0,16424000000.0,1693000000.0,,10115000000.0,80000000.0,10035000000.0,3371000000.0,-8654000000.0,12025000000.0,9219000000.0,1842000000.0,235000000.0,0.0,7577000000.0,597000000.0,,3497000000.0,597000000.0,1975000000.0,1451000000.0,1451000000.0,2032000000.0,2032000000.0,WDC,,,,696000000.0,,,,,,,675000000.0,,,,,,,729000000.0,,,,925000000.0,,,,,,,,,,,,,,,,675000000.0,,,,,876000000.0,,,,,,,,,,,1245000000.0,,,876000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
322000000.0,322000000.0,5047000000.0,7070000000.0,730000000.0,17917000000.0,2452000000.0,1606000000.0,10847000000.0,17580000000.0,11723000000.0,11723000000.0,-516000000.0,,7424000000.0,3936000000.0,879000000.0,3000000.0,876000000.0,12706000000.0,7272000000.0,543000000.0,,,5857000000.0,5857000000.0,5434000000.0,,,1213000000.0,1213000000.0,349000000.0,3872000000.0,1288000000.0,2584000000.0,1585000000.0,24429000000.0,16543000000.0,1509000000.0,,10117000000.0,80000000.0,10037000000.0,3620000000.0,-8630000000.0,12250000000.0,9228000000.0,1955000000.0,269000000.0,0.0,7886000000.0,567000000.0,,3698000000.0,623000000.0,2096000000.0,1598000000.0,1598000000.0,2023000000.0,2023000000.0,WDC,,,,872000000.0,,,,,,,999000000.0,,,,,,,798000000.0,,,,979000000.0,,,,,,0.0,,,,,,,,,,999000000.0,,,,,876000000.0,,,,,,,,,,,1297000000.0,,,876000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
320000000.0,320000000.0,4853000000.0,7073000000.0,1473000000.0,18684000000.0,3222000000.0,2349000000.0,11611000000.0,18385000000.0,12487000000.0,12487000000.0,-362000000.0,-362000000.0,8139000000.0,3831000000.0,879000000.0,3000000.0,876000000.0,12664000000.0,7403000000.0,604000000.0,,,5898000000.0,5898000000.0,5261000000.0,,,1175000000.0,1175000000.0,343000000.0,3743000000.0,1158000000.0,2585000000.0,1572000000.0,25151000000.0,16668000000.0,1483000000.0,,10138000000.0,97000000.0,10041000000.0,3668000000.0,-8595000000.0,12263000000.0,9281000000.0,1957000000.0,269000000.0,0.0,8483000000.0,693000000.0,,3979000000.0,750000000.0,2204000000.0,1591000000.0,1591000000.0,2220000000.0,2220000000.0,WDC,,,,901000000.0,,,,,,,1013000000.0,,,,,,,756000000.0,,,,1025000000.0,,,,,,,,,,,,,,,,1013000000.0,,,,,876000000.0,,,,,,,,,,,1379000000.0,,,876000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
315822587.0,315822587.0,18551600000.0,18590500000.0,9059900000.0,30703200000.0,-2105100000.0,9090300000.0,12112700000.0,27518900000.0,12426100000.0,12143100000.0,-7800000.0,-7800000.0,7971600000.0,4145700000.0,33600000.0,3200000.0,30400000.0,31501100000.0,26791400000.0,1387700000.0,,,15375800000.0,15375800000.0,4709700000.0,,,3214700000.0,3214700000.0,,640900000.0,,640900000.0,640900000.0,43927200000.0,41322600000.0,382000000.0,2027100000.0,3052800000.0,,3052800000.0,31729800000.0,-11275000000.0,43004800000.0,,,,,2604600000.0,186200000.0,,608600000.0,,,1557000000.0,1557000000.0,38900000.0,38900000.0,WEC,,283000000.0,,,5471100000.0,351100000.0,,826600000.0,854100000.0,644700000.0,,883900000.0,,,,,,,,,160000000.0,,,,,,,,5120000000.0,,2570000000.0,,,,,,,,,-190700000.0,1747700000.0,,30400000.0,2027100000.0,,213900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027100000.0,,,,,,,,
315434531.0,315434531.0,18609100000.0,18797900000.0,8671400000.0,30376200000.0,-2319100000.0,8701800000.0,11724200000.0,27121500000.0,12071500000.0,11754600000.0,-7700000.0,-7700000.0,7612800000.0,4115900000.0,33600000.0,3200000.0,30400000.0,31868200000.0,26753400000.0,1254100000.0,176000000.0,176000000.0,15512800000.0,15366900000.0,5114800000.0,,,3285100000.0,3285100000.0,,896600000.0,,896600000.0,896600000.0,43939700000.0,41144000000.0,383100000.0,2005900000.0,3052800000.0,,3052800000.0,31581500000.0,-10135400000.0,41716900000.0,,,,,2795700000.0,223700000.0,,775200000.0,,,1503200000.0,1503200000.0,42900000.0,42900000.0,WEC,145900000.0,316900000.0,,,5274900000.0,356400000.0,145900000.0,837900000.0,933100000.0,1267900000.0,,870900000.0,,,,,,1154400000.0,10832800000.0,,327800000.0,,,0.0,,,,,4918500000.0,,2017200000.0,,,,,,,,,-193500000.0,1696700000.0,,30400000.0,2005900000.0,,250700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005900000.0,,,,,,,,
315434531.0,315434531.0,18172800000.0,18218700000.0,8700200000.0,29971700000.0,-1630100000.0,8730600000.0,11753000000.0,27739900000.0,12100300000.0,11783400000.0,-7000000.0,-7000000.0,7640400000.0,4116400000.0,33600000.0,3200000.0,30400000.0,31341400000.0,27267700000.0,1436500000.0,,,15956500000.0,15956500000.0,4073700000.0,,,2262200000.0,2262200000.0,,867700000.0,,867700000.0,867700000.0,43441700000.0,40998100000.0,378200000.0,1983800000.0,3052800000.0,,3052800000.0,31467500000.0,-10914600000.0,42382100000.0,,,,,2443600000.0,87800000.0,118400000.0,749900000.0,,,1243200000.0,1243200000.0,45900000.0,45900000.0,WEC,,316900000.0,,,5192600000.0,360400000.0,,962100000.0,943800000.0,716900000.0,,918700000.0,,,,,,,,,353200000.0,,,,,,,,4832200000.0,,1545300000.0,,,,,,,,,-176800000.0,1420000000.0,,30400000.0,1983800000.0,,198400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983800000.0,,,,,,,,
315434531.0,315434531.0,18021400000.0,18076100000.0,8628600000.0,29757500000.0,-1639300000.0,8659000000.0,11681400000.0,27320100000.0,12031400000.0,11711800000.0,-6900000.0,-6900000.0,7570400000.0,4114700000.0,33600000.0,3200000.0,30400000.0,30987900000.0,26891000000.0,1453600000.0,,,15608300000.0,15608300000.0,4096900000.0,,,2467800000.0,2467800000.0,,748500000.0,,748500000.0,748500000.0,43019300000.0,40561700000.0,352700000.0,1955900000.0,3052800000.0,,3052800000.0,31010400000.0,-10717000000.0,41727400000.0,,,,,2457600000.0,74900000.0,151300000.0,603700000.0,,,1315100000.0,1315100000.0,54700000.0,54700000.0,WEC,,319600000.0,,,5137500000.0,363500000.0,,978700000.0,880600000.0,1380900000.0,,951000000.0,,,,,,,41727400000.0,,212100000.0,,,,,,,,4774000000.0,,1086900000.0,,,,,,,,,-178700000.0,1493800000.0,,30400000.0,1955900000.0,,257900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955900000.0,,,,,,,,
315434531.0,315434531.0,17861000000.0,17896700000.0,8583800000.0,29533300000.0,-927300000.0,8614200000.0,11636600000.0,27494300000.0,11987700000.0,11667000000.0,-6900000.0,-6900000.0,7526700000.0,4113600000.0,33600000.0,3200000.0,30400000.0,30808200000.0,27042400000.0,1794900000.0,168500000.0,168500000.0,15827300000.0,15827300000.0,3765800000.0,,,2069400000.0,2069400000.0,,680000000.0,,680000000.0,680000000.0,42795900000.0,39957400000.0,357000000.0,1921700000.0,3052800000.0,,3052800000.0,30379400000.0,-10532300000.0,40911700000.0,,,,,2838500000.0,66600000.0,214200000.0,523500000.0,,,1780600000.0,1780600000.0,35700000.0,35700000.0,WEC,,320700000.0,,,5070200000.0,367000000.0,,491700000.0,1016400000.0,808200000.0,,933400000.0,,,,,,,,,137000000.0,,,,,,,,4703200000.0,,1258100000.0,,,,,,,,,-213800000.0,1994400000.0,,30400000.0,1921700000.0,,217900000.0,,,,,,,,,,,,3100000.0,,,,,,,,,,,,,,,,1921700000.0,,,,,,,,
590934192.0,592731080.0,11816657000.0,14586465000.0,27003035000.0,41753088000.0,4015052000.0,27003035000.0,27547943000.0,41753088000.0,28547908000.0,27547943000.0,-180837000.0,-180837000.0,-7854112000.0,35105097000.0,592637000.0,592637000.0,,16005677000.0,14586465000.0,,,,14586465000.0,14205145000.0,1419212000.0,,,,,,1419212000.0,1419212000.0,,,44553585000.0,39119321000.0,,1719646000.0,544908000.0,476587000.0,68321000.0,348892000.0,,348892000.0,,,,0.0,5434264000.0,,89847000.0,,,,2955929000.0,1497808000.0,2388488000.0,2388488000.0,WELL,381320000.0,999965000.0,,,,,381320000.0,,,,,,,,,,,,,,,,,1796888.0,,,,114842000.0,,,,,,348892000.0,,,,,,,,,,1719646000.0,,,,,,,,,,,,,,0.0,,,1426094000.0,,,,,36505875000.0,,,,,,32027000.0,,,,,,,,,,
564241181.0,566001632.0,13741903000.0,16118779000.0,23169585000.0,41139925000.0,3793066000.0,23169585000.0,25404376000.0,41139925000.0,26371727000.0,25404376000.0,-163160000.0,-163160000.0,-7628729000.0,32741949000.0,565894000.0,565894000.0,,17640439000.0,16540517000.0,325715000.0,,,16118779000.0,15735549000.0,1099922000.0,374545000.0,374545000.0,,,,725377000.0,422156000.0,303221000.0,173215000.0,44012166000.0,39119178000.0,,1636531000.0,2234791000.0,2166470000.0,68321000.0,350969000.0,,350969000.0,,,,0.0,4892988000.0,,82437000.0,,,,2816905000.0,1455318000.0,1993646000.0,1993646000.0,WELL,383230000.0,967351000.0,96023000.0,,,,383230000.0,,,,130006000.0,,,,,,,,,,,,,1760451.0,,,,111578000.0,,,,,,350969000.0,,,,,,,,,,1636531000.0,,,,,,,,,124210000.0,,,,,0.0,,,1361587000.0,,,,,34896887000.0,,,,,,,,,,,,,,,,
532268482.0,534047596.0,13252201000.0,16199353000.0,22499878000.0,38788274000.0,3872321000.0,22499878000.0,22954036000.0,38788274000.0,23818619000.0,22954036000.0,-149362000.0,-149362000.0,-7374283000.0,30056076000.0,533918000.0,533918000.0,,17836083000.0,16199353000.0,,,,16199353000.0,15834238000.0,1636730000.0,,,,,,1636730000.0,1636730000.0,,,41654702000.0,36145651000.0,,1568096000.0,454158000.0,385837000.0,68321000.0,338693000.0,,338693000.0,,,,0.0,5509051000.0,,104674000.0,,,,2822340000.0,1611099000.0,2582037000.0,2582037000.0,WELL,365115000.0,864583000.0,,,,,365115000.0,,,,,,,,,,,,,,,,,1779114.0,,,,112313000.0,,,,,,338693000.0,,,,,,,,,,1568096000.0,,,,,,,,,,,,,,0.0,,,1181265000.0,,,,,33784704000.0,,,,,,29976000.0,,,,,,,,,,
508159453.0,509934840.0,13787349000.0,16339907000.0,20738724000.0,37195578000.0,3238923000.0,20738724000.0,21204441000.0,37195578000.0,22193114000.0,21204441000.0,-95594000.0,-95594000.0,-7183035000.0,28085297000.0,509805000.0,509805000.0,,17871021000.0,16339907000.0,,,,16339907000.0,15991137000.0,1531114000.0,,,,,,1531114000.0,1531114000.0,,,40064135000.0,35294098000.0,,1650133000.0,465717000.0,397396000.0,68321000.0,322316000.0,,322316000.0,,,,0.0,4770037000.0,,95281000.0,,,,2470968000.0,1478818000.0,2203788000.0,2203788000.0,WELL,348770000.0,988673000.0,,,,,348770000.0,,,,,,,,,,,,,,,,,1775387.0,,,,112032000.0,,,,,,322316000.0,,,,,,,,,,1650133000.0,,,,,,,,,,,,,,0.0,,,965509000.0,,,,,32855932000.0,,,,,,26641000.0,,,,,,,,,,
496294516.0,498095420.0,14389164000.0,15376235000.0,18389004000.0,35409221000.0,1588045000.0,18389004000.0,20448155000.0,35409221000.0,21596155000.0,20448155000.0,-111559000.0,-111559000.0,-6985303000.0,27160014000.0,497928000.0,497928000.0,,16897734000.0,15376235000.0,,,,15376235000.0,14961066000.0,1521499000.0,,,,,,1521499000.0,1521499000.0,,,38493889000.0,35384345000.0,,1596413000.0,2059151000.0,1990830000.0,68321000.0,322896000.0,,322896000.0,,,,0.0,3109544000.0,,66894000.0,,,,2470748000.0,1516592000.0,571902000.0,571902000.0,WELL,415169000.0,1148000000.0,,,,,415169000.0,,,,,,,,,,,,,,,,,1800904.0,,,,112925000.0,,,,,,322896000.0,,,,,,,,,,1596413000.0,,,,,,,,,,,,,,0.0,,,954156000.0,,,,,31405885000.0,,,,,,,,,,,,,,,,
3501678595.0,5481811474.0,,210292000000.0,128914000000.0,372627000000.0,,147522000000.0,162335000000.0,368707000000.0,182674000000.0,180943000000.0,-12546000000.0,-12546000000.0,203870000000.0,60131000000.0,27744000000.0,9136000000.0,18608000000.0,1776479000000.0,,,,,187764000000.0,187764000000.0,,,,22528000000.0,22528000000.0,,,,,,1959153000000.0,,,490167000000.0,33421000000.0,8248000000.0,25173000000.0,18385000000.0,,18385000000.0,,,,,,,,,,,55850000000.0,36279000000.0,,269647000000.0,WFC,,1731000000.0,17116000000.0,,,,,,,22528000000.0,,,,,,,,,18385000000.0,,,,19571000000.0,1980132879.0,,134934000000.0,30180000000.0,98256000000.0,,,,,28004000000.0,,,,,,,,,250867981.0,18608000000.0,12249000000.0,,,,,,,,,,,,,,,,,,,,,258503000000.0,,,,,,,,56477000000.0,,,,,,,,,
3598862582.0,5481811474.0,,219471000000.0,132604000000.0,385739000000.0,,152052000000.0,166287000000.0,393304000000.0,187443000000.0,185735000000.0,-11580000000.0,-11580000000.0,201136000000.0,60555000000.0,28584000000.0,9136000000.0,19448000000.0,1745025000000.0,,,,,207588000000.0,207569000000.0,,,,11883000000.0,11883000000.0,,,,,,1932468000000.0,,,480202000000.0,33683000000.0,8508000000.0,25175000000.0,18236000000.0,,18236000000.0,,,,,,,,,,,53724000000.0,34474000000.0,,237219000000.0,WFC,19000000.0,1708000000.0,18495000000.0,,,,19000000.0,,,11883000000.0,,,,,,,,,18236000000.0,,,,19250000000.0,1882948892.0,,125525000000.0,33026000000.0,92960000000.0,,,,,28639000000.0,,,,,,,,,284564527.0,19448000000.0,10248000000.0,,,,,,,,,,,,,,,,,,,,,262576000000.0,,,,,,,,53214000000.0,,,,,,,,,
3637926802.0,5481811474.0,,202476000000.0,126435000000.0,363743000000.0,,145883000000.0,161267000000.0,370750000000.0,182373000000.0,180715000000.0,-15877000000.0,-15877000000.0,199287000000.0,60365000000.0,28584000000.0,9136000000.0,19448000000.0,1726888000000.0,,,,,190035000000.0,190035000000.0,,,,12441000000.0,12441000000.0,,66050000000.0,66050000000.0,,,1909261000000.0,,,488629000000.0,34832000000.0,9658000000.0,25174000000.0,17603000000.0,,17603000000.0,,,,,,,,,,,51018000000.0,32143000000.0,,217896000000.0,WFC,,1658000000.0,23463000000.0,,,,,,,12441000000.0,,,,,,,,,17603000000.0,,,,18875000000.0,1843884672.0,,16462000000.0,30815000000.0,91215000000.0,,,,,138405000000.0,,,,,,,,,280500000.0,19448000000.0,9586000000.0,,,,,,,-429000000.0,,,,,,,,,,,,,,266938000000.0,,,,,,,,57238000000.0,,,,,,,,,
3667665874.0,5481811474.0,31952000000.0,187285000000.0,126078000000.0,348028000000.0,,145526000000.0,160743000000.0,350823000000.0,181952000000.0,180191000000.0,-13441000000.0,-13441000000.0,195164000000.0,60173000000.0,28584000000.0,9136000000.0,19448000000.0,1694368000000.0,,,,,170632000000.0,170632000000.0,,,,16653000000.0,16653000000.0,,73466000000.0,73466000000.0,,,1876320000000.0,,,520465000000.0,34665000000.0,9490000000.0,25175000000.0,17561000000.0,,17561000000.0,,,,,,,,,,,52067000000.0,34237000000.0,,155333000000.0,WFC,,1761000000.0,21431000000.0,,,,,,,16653000000.0,,,,,,,,,17561000000.0,,,,17830000000.0,1814145600.0,,11572000000.0,31915000000.0,89860000000.0,,,,,150378000000.0,,,,,,,,,353564527.0,19448000000.0,9577000000.0,,,,,,,-429000000.0,,,,,,,,,,,,,,272228000000.0,,,,,,,,76710000000.0,,,,,,,,,
3763223599.0,5481811474.0,29802000000.0,192238000000.0,126458000000.0,353958000000.0,,145906000000.0,161720000000.0,354634000000.0,183220000000.0,181168000000.0,-12572000000.0,-12572000000.0,191688000000.0,59946000000.0,28584000000.0,9136000000.0,19448000000.0,1703180000000.0,,,,,173466000000.0,173466000000.0,,,,18772000000.0,18772000000.0,,69181000000.0,69181000000.0,,,1886400000000.0,,,572207000000.0,35262000000.0,10089000000.0,25173000000.0,17831000000.0,,17831000000.0,,,,,,,,,,,50787000000.0,33487000000.0,,162436000000.0,WFC,,2052000000.0,16897000000.0,,,,,,,18772000000.0,,,,,,,,,17831000000.0,,,,17300000000.0,1718587875.0,,9069000000.0,31958000000.0,86049000000.0,,,,,163151000000.0,,,,,,,,,353564532.0,19448000000.0,9729000000.0,,,,,,,-429000000.0,,,,,,,,,,,,,,276929000000.0,,,,,,,,113329000000.0,,,,,,,,,
73200000.0,73200000.0,844000000.0,1901000000.0,674000000.0,2759000000.0,1512000000.0,674000000.0,1091000000.0,2679000000.0,1100000000.0,1091000000.0,-52000000.0,-52000000.0,-1842000000.0,2985000000.0,0.0,0.0,,3990000000.0,2190000000.0,151000000.0,,,1753000000.0,1588000000.0,1800000000.0,,,148000000.0,80000000.0,,1161000000.0,298000000.0,863000000.0,716000000.0,5090000000.0,1778000000.0,238000000.0,,417000000.0,417000000.0,,1123000000.0,-900000000.0,2023000000.0,,,,,3312000000.0,274000000.0,113000000.0,850000000.0,725000000.0,,1251000000.0,1251000000.0,824000000.0,824000000.0,WFRD,233000000.0,9000000.0,,286000000.0,,,165000000.0,,491000000.0,80000000.0,147000000.0,,,,,,,,2023000000.0,,,125000000.0,,0.0,68000000.0,,,,,,,,,,,,,147000000.0,,-16000000.0,1267000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72000000.0,72000000.0,872000000.0,2060000000.0,554000000.0,2754000000.0,1479000000.0,554000000.0,924000000.0,2603000000.0,922000000.0,924000000.0,-28000000.0,-28000000.0,-1954000000.0,2906000000.0,0.0,0.0,,4146000000.0,2280000000.0,152000000.0,,,1846000000.0,1679000000.0,1866000000.0,,,214000000.0,151000000.0,,1204000000.0,387000000.0,817000000.0,679000000.0,5068000000.0,1723000000.0,258000000.0,,370000000.0,370000000.0,,1095000000.0,-883000000.0,1978000000.0,266000000.0,,,482000000.0,3345000000.0,278000000.0,105000000.0,788000000.0,688000000.0,,1216000000.0,1216000000.0,958000000.0,958000000.0,WFRD,230000000.0,-2000000.0,,282000000.0,,,167000000.0,,448000000.0,151000000.0,138000000.0,,,,,,,,1230000000.0,,,100000000.0,,0.0,63000000.0,,,,,,,,,,,,,138000000.0,,-16000000.0,1232000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72000000.0,72000000.0,1065000000.0,2127000000.0,338000000.0,2646000000.0,1489000000.0,338000000.0,742000000.0,2571000000.0,763000000.0,742000000.0,-64000000.0,-64000000.0,-2094000000.0,2900000000.0,0.0,0.0,,4132000000.0,2401000000.0,146000000.0,,,1993000000.0,1829000000.0,1731000000.0,,,134000000.0,75000000.0,,1139000000.0,339000000.0,800000000.0,620000000.0,4895000000.0,1675000000.0,217000000.0,,404000000.0,404000000.0,,1054000000.0,-843000000.0,1897000000.0,,,,,3220000000.0,237000000.0,107000000.0,776000000.0,663000000.0,,1261000000.0,1261000000.0,839000000.0,839000000.0,WFRD,223000000.0,21000000.0,,262000000.0,,,164000000.0,,458000000.0,75000000.0,180000000.0,,,,,,,,1897000000.0,,,113000000.0,,,59000000.0,,,,,,,,,,,,,180000000.0,,-15000000.0,1276000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72000000.0,72000000.0,1186000000.0,2193000000.0,205000000.0,2618000000.0,1507000000.0,205000000.0,645000000.0,2601000000.0,672000000.0,645000000.0,-29000000.0,-29000000.0,-2217000000.0,2891000000.0,0.0,0.0,,3976000000.0,2512000000.0,137000000.0,,,2118000000.0,1956000000.0,1464000000.0,,,75000000.0,17000000.0,,957000000.0,293000000.0,664000000.0,502000000.0,4648000000.0,1677000000.0,204000000.0,,440000000.0,440000000.0,,1033000000.0,-825000000.0,1858000000.0,,,,,2971000000.0,230000000.0,135000000.0,751000000.0,645000000.0,,1068000000.0,1068000000.0,787000000.0,787000000.0,WFRD,220000000.0,27000000.0,,257000000.0,,,162000000.0,,432000000.0,17000000.0,162000000.0,,,,,,,,1858000000.0,,,106000000.0,,,58000000.0,,,,,,,,,,,,,162000000.0,,-19000000.0,1087000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72000000.0,72000000.0,1299000000.0,2361000000.0,93000000.0,2699000000.0,1532000000.0,93000000.0,567000000.0,2594000000.0,586000000.0,567000000.0,-19000000.0,-19000000.0,-2299000000.0,2885000000.0,0.0,0.0,,4123000000.0,2612000000.0,154000000.0,,,2197000000.0,2027000000.0,1511000000.0,,,164000000.0,105000000.0,,898000000.0,271000000.0,627000000.0,502000000.0,4709000000.0,1666000000.0,143000000.0,,474000000.0,474000000.0,,1049000000.0,-801000000.0,1850000000.0,,,,,3043000000.0,253000000.0,150000000.0,719000000.0,616000000.0,,1088000000.0,1088000000.0,833000000.0,833000000.0,WFRD,229000000.0,19000000.0,,261000000.0,,,170000000.0,,449000000.0,105000000.0,125000000.0,,,,,,,,1850000000.0,,,103000000.0,,,59000000.0,,,,,,,,,,,,,125000000.0,,-21000000.0,1109000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
