Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Total Operating Income As Reported,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Income Expense,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Interest Income Non Operating,Operating Income,Operating Expense,Research And Development,Selling General And Administration,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Symbol,Total Unusual Items,Total Unusual Items Excluding Goodwill,Minority Interests,Special Income Charges,Gain On Sale Of Ppe,Restructuring And Mergern Acquisition,Earnings From Equity Interest,Gain On Sale Of Security,Other Operating Expenses,Depreciation Amortization Depletion Income Statement,Depreciation And Amortization In Income Statement,Rent Expense Supplemental,Average Dilution Earnings,Other Special Charges,Impairment Of Capital Assets,Selling And Marketing Expense,Otherunder Preferred Stock Dividend,Amortization,Amortization Of Intangibles Income Statement,Preferred Stock Dividends,Earnings From Equity Interest Net Of Tax,General And Administrative Expense,Other Gand A,Net Income Discontinuous Operations,Gain On Sale Of Business,Write Off,Salaries And Wages,Total Other Finance Cost,Other Taxes,Provision For Doubtful Accounts,Depreciation Income Statement,Insurance And Claims,Rent And Landing Fees,Excise Taxes,Depletion Income Statement,Securities Amortization
1406343.506882,0.140634,2651000000.0,1436000000.0,824000000.0,4277000000.0,2661000000.0,1837000000.0,-69000000.0,166000000.0,97000000.0,1427406343.506882,1436000000.0,8496000000.0,1647000000.0,1748000000.0,1736058536.0,0.82,0.827161,1436000000.0,1436000000.0,1436000000.0,1436000000.0,1436000000.0,235000000.0,1671000000.0,93000000.0,83000000.0,-69000000.0,166000000.0,97000000.0,1647000000.0,3891000000.0,672000000.0,2723000000.0,5538000000.0,4605000000.0,10143000000.0,10143000000.0,ABT,10000000.0,10000000.0,,,,,,10000000.0,,496000000.0,496000000.0,,,,,,,496000000.0,496000000.0,,,,,,,,,,,,,,,,,
-3350244.498778,0.159535,2616000000.0,1375000000.0,800000000.0,4181000000.0,2595000000.0,1795000000.0,-61000000.0,159000000.0,98000000.0,1392649755.501222,1375000000.0,8436000000.0,1542000000.0,1750000000.0,1735357980.0,0.78,0.792344,1375000000.0,1375000000.0,1375000000.0,1375000000.0,1375000000.0,261000000.0,1636000000.0,155000000.0,176000000.0,-61000000.0,159000000.0,98000000.0,1542000000.0,3953000000.0,715000000.0,2740000000.0,5495000000.0,4483000000.0,9978000000.0,9978000000.0,ABT,-21000000.0,-21000000.0,,,,,,-21000000.0,,498000000.0,498000000.0,,,,,,,498000000.0,498000000.0,,,,,,,,,,,,,,,,,
-937259.923175,0.15621,2527000000.0,1318000000.0,806000000.0,4016000000.0,2521000000.0,1715000000.0,-52000000.0,153000000.0,101000000.0,1323062740.076825,1318000000.0,8238000000.0,1509000000.0,1752000000.0,1738946799.0,0.75,0.75793,1318000000.0,1318000000.0,1318000000.0,1318000000.0,1318000000.0,244000000.0,1562000000.0,105000000.0,111000000.0,-52000000.0,153000000.0,101000000.0,1509000000.0,3907000000.0,654000000.0,2762000000.0,5416000000.0,4331000000.0,9747000000.0,9747000000.0,ABT,-6000000.0,-6000000.0,,,,,,-6000000.0,,491000000.0,491000000.0,,,,,,,491000000.0,491000000.0,,,,,,,,,,,,,,,,,
0.0,0.083,,1120000000.0,21000000.0,,,1200000000.0,-34000000.0,34000000.0,8000000.0,1120000000.0,1120000000.0,2712000000.0,,380500000.0,370900000.0,2.92,2.99,1110000000.0,1110000000.0,1120000000.0,1120000000.0,1120000000.0,101000000.0,1166000000.0,26000000.0,,-34000000.0,34000000.0,,,,,,,,3878000000.0,3878000000.0,ACGL,,,0.0,,,,,,421000000.0,,21000000.0,,,,,,,21000000.0,,10000000.0,55000000.0,,,,,,,,,,,,,,,
0.0,0.21,,2334000000.0,24000000.0,,,1222000000.0,-34000000.0,34000000.0,,2334000000.0,2334000000.0,2599000000.0,,379800000.0,369600000.0,6.12,6.29,2324000000.0,2324000000.0,2334000000.0,2333000000.0,2333000000.0,-1076000000.0,1188000000.0,27000000.0,,-34000000.0,34000000.0,,,,,31000000.0,,,3787000000.0,3787000000.0,ACGL,,,1000000.0,,,,,,363000000.0,,24000000.0,,,,,,,24000000.0,,10000000.0,69000000.0,31000000.0,31000000.0,,,,,,,,,,,,,
0.0,0.097166,,723000000.0,24000000.0,,,775000000.0,-34000000.0,34000000.0,,723000000.0,723000000.0,2552000000.0,,379400000.0,369200000.0,1.88,1.93,713000000.0,713000000.0,723000000.0,723000000.0,723000000.0,72000000.0,741000000.0,1000000.0,,-34000000.0,34000000.0,,,,,20000000.0,,,3293000000.0,3293000000.0,ACGL,,,0.0,,,,,,331000000.0,,24000000.0,,,,,,,24000000.0,,10000000.0,54000000.0,20000000.0,20000000.0,,,,,,,,,,,,,
0.0,0.093838,,671000000.0,24000000.0,,,747000000.0,-33000000.0,33000000.0,,671000000.0,671000000.0,2382000000.0,,378400000.0,368700000.0,1.75,1.79,661000000.0,661000000.0,671000000.0,669000000.0,669000000.0,67000000.0,714000000.0,9000000.0,,-33000000.0,33000000.0,,,,,21000000.0,,,3096000000.0,3096000000.0,ACGL,,,2000000.0,,,,,,342000000.0,,24000000.0,,,,,,,24000000.0,,10000000.0,22000000.0,21000000.0,21000000.0,,,,,,,,,,,,,
0.0,0.082,,715000000.0,23000000.0,,,774000000.0,-32000000.0,32000000.0,4000000.0,715000000.0,715000000.0,2376000000.0,,377600000.0,367300000.0,1.87,1.92,705000000.0,705000000.0,715000000.0,717000000.0,717000000.0,64000000.0,742000000.0,21000000.0,,-32000000.0,32000000.0,,,,,30000000.0,,,3118000000.0,3118000000.0,ACGL,,,-2000000.0,,,,,,365000000.0,,23000000.0,,,,,,,23000000.0,,10000000.0,39000000.0,30000000.0,30000000.0,,,,,,,,,,,,,
-9423599.263479,0.265715,298177000.0,110395000.0,44186000.0,3682659000.0,262712000.0,218526000.0,-32301000.0,47723000.0,15422000.0,136436400.736521,1007000.0,3727345000.0,200482000.0,136712000.0,136006000.0,0.01,0.01,1007000.0,1007000.0,1007000.0,16030000.0,125418000.0,45385000.0,170803000.0,-13384000.0,2622000.0,-32301000.0,47723000.0,15422000.0,216488000.0,44686000.0,,44686000.0,261174000.0,3682659000.0,3943833000.0,3943833000.0,ACM,-35465000.0,-35465000.0,-15023000.0,-35465000.0,,35465000.0,19459000.0,,,,,,,,,,,,,,,44686000.0,44686000.0,-109388000.0,,,,,,,,,,,,
-3155100.0,0.195,237298000.0,95725000.0,43322000.0,3655950000.0,221118000.0,177796000.0,-29155000.0,41257000.0,12102000.0,108749900.0,94438000.0,3691674000.0,163125000.0,137101000.0,135897000.0,0.69,0.69,94438000.0,94438000.0,94438000.0,108594000.0,109881000.0,26658000.0,136539000.0,-42552000.0,2569000.0,-29155000.0,41257000.0,12102000.0,208246000.0,35724000.0,,35724000.0,243970000.0,3655950000.0,3899920000.0,3899920000.0,ACM,-16180000.0,-16180000.0,-14156000.0,-16180000.0,,16180000.0,-28941000.0,,,,,,,,,,,,,,,35724000.0,35724000.0,-1287000.0,,,,,,,,,,,,
-22280164.293384,0.161618,280750000.0,32910000.0,44678000.0,3590080000.0,142893000.0,98215000.0,-25643000.0,41402000.0,15759000.0,148486835.706616,25473000.0,3631013000.0,80381000.0,139418000.0,138103000.0,0.18,0.18,25473000.0,25473000.0,25473000.0,40194000.0,47631000.0,9182000.0,56813000.0,-128916000.0,2075000.0,-25643000.0,41402000.0,15759000.0,211372000.0,40933000.0,,40933000.0,252305000.0,3590080000.0,3842385000.0,3842385000.0,ACM,-137857000.0,-137857000.0,-14721000.0,-137857000.0,,137857000.0,6866000.0,,,,,,,,,,,,,,,40933000.0,40933000.0,-7437000.0,,,,,,,,,,,,
-1363581.964515,0.149598,-42448000.0,-127094000.0,43261000.0,3413471000.0,-51563000.0,-94824000.0,-30066000.0,38868000.0,8802000.0,-119342581.964515,-134701000.0,3456354000.0,-105423000.0,138741000.0,138741000.0,-0.97,-0.97,-134701000.0,-134701000.0,-134701000.0,-121299000.0,-113692000.0,-20000000.0,-133692000.0,-310821000.0,1797000.0,-30066000.0,38868000.0,8802000.0,207195000.0,42883000.0,,42883000.0,250078000.0,3413471000.0,3663549000.0,3663549000.0,ACM,-9115000.0,-9115000.0,-13402000.0,-9115000.0,,9115000.0,-303503000.0,,,,,,,,,,,,,,,42883000.0,42883000.0,-7607000.0,,,,,,,,,,,,
-975784.163764,0.245604,257897000.0,118390000.0,44189000.0,3262078000.0,253924000.0,209735000.0,-32568000.0,42372000.0,9804000.0,121387215.836236,76615000.0,3296225000.0,197430000.0,140335000.0,138927000.0,0.55,0.55,76615000.0,76615000.0,76615000.0,84483000.0,126258000.0,41105000.0,167363000.0,5984000.0,2501000.0,-32568000.0,42372000.0,9804000.0,193947000.0,34147000.0,,34147000.0,228094000.0,3262078000.0,3490172000.0,3490172000.0,ACM,-3973000.0,-3973000.0,-7868000.0,-3973000.0,,3973000.0,7456000.0,,,,,,,,,,,,,,,34147000.0,34147000.0,-41775000.0,,,,,,,,,,,,
0.0,0.184,2453531000.0,1674859000.0,347487000.0,10921045000.0,2453531000.0,2106044000.0,54964000.0,10305000.0,65269000.0,1674859000.0,1674859000.0,13753087000.0,2046427000.0,636797814.0,629016555.0,2.63,2.66,1676534000.0,1674859000.0,1674859000.0,1709202000.0,1709202000.0,386537000.0,2095739000.0,-5652000.0,-5652000.0,54964000.0,10305000.0,65269000.0,2046427000.0,2832042000.0,,2716633000.0,4878469000.0,10921045000.0,15799514000.0,15799514000.0,ACN,,,-34343000.0,,,,,,115409000.0,,,,1675000.0,,,1631185000.0,,,,,,1085448000.0,1085448000.0,,,,,,,,,,,,,
0.0,0.232,2974515000.0,1973444000.0,343367000.0,10776362000.0,2974515000.0,2631148000.0,87485000.0,14495000.0,101980000.0,1973444000.0,1973444000.0,13659416000.0,2564887000.0,637398361.0,627996111.0,3.1,3.14,1975460000.0,1973444000.0,1973444000.0,2009981000.0,2009981000.0,606672000.0,2616653000.0,-35719000.0,-35719000.0,87485000.0,14495000.0,101980000.0,2564887000.0,2883054000.0,,2743390000.0,5447941000.0,10776362000.0,16224303000.0,16224303000.0,ACN,,,-36537000.0,,,,,,139664000.0,,,,2016000.0,,,1709891000.0,,,,,,1033499000.0,1033499000.0,,,,,,,,,,,,,
0.0,0.281204,2352266000.0,1372963000.0,375736000.0,10803571000.0,2352266000.0,1976530000.0,86224000.0,17403000.0,103627000.0,1372963000.0,1372963000.0,14072280000.0,1912920000.0,639249070.0,629922331.0,2.15,2.18,1374377000.0,1372963000.0,1372963000.0,1408212000.0,1408212000.0,550915000.0,1959127000.0,-40017000.0,-40017000.0,86224000.0,17403000.0,103627000.0,1912920000.0,3268709000.0,,2796826000.0,5181629000.0,10803571000.0,15985200000.0,15985200000.0,ACN,0.0,0.0,-35249000.0,0.0,,,,,471883000.0,,,,1414000.0,,,1730422000.0,,,,,,1066404000.0,1066404000.0,,0.0,,,,,,,,,,,
0.0,0.221,3001236000.0,2009996000.0,358347000.0,11035515000.0,3001236000.0,2642889000.0,70610000.0,11208000.0,81818000.0,2009996000.0,2009996000.0,14205297000.0,2359288000.0,638743434.0,631535162.0,3.15,3.18,2012097000.0,2009996000.0,2009996000.0,2048335000.0,2048335000.0,583346000.0,2631681000.0,201783000.0,201783000.0,70610000.0,11208000.0,81818000.0,2359288000.0,3169782000.0,,2822909000.0,5529070000.0,11035515000.0,16564585000.0,16564585000.0,ACN,0.0,0.0,-38339000.0,0.0,,,,,346873000.0,,,,2101000.0,,,1738621000.0,,,,,,1084288000.0,1084288000.0,,0.0,,,,,,,,,,,
-353520000.0,0.36,2189000000.0,620000000.0,212000000.0,420000000.0,1207000000.0,995000000.0,-27000000.0,27000000.0,,1248480000.0,620000000.0,3275000000.0,907000000.0,456000000.0,453000000.0,1.36,1.37,620000000.0,620000000.0,620000000.0,620000000.0,620000000.0,348000000.0,968000000.0,-912000000.0,70000000.0,-27000000.0,27000000.0,,1907000000.0,2685000000.0,939000000.0,1704000000.0,4592000000.0,590000000.0,5182000000.0,5182000000.0,ADBE,-982000000.0,-982000000.0,,-1000000000.0,,1000000000.0,,18000000.0,,42000000.0,42000000.0,,,,,1352000000.0,,42000000.0,42000000.0,,,352000000.0,352000000.0,,,,,,,,,,,,,
-3595132.743363,0.179757,2078000000.0,1483000000.0,222000000.0,454000000.0,2058000000.0,1836000000.0,241000000.0,28000000.0,,1499404867.256637,1483000000.0,3305000000.0,1743000000.0,459000000.0,455000000.0,3.23,3.26,1483000000.0,1483000000.0,1483000000.0,1483000000.0,1483000000.0,325000000.0,1808000000.0,-176000000.0,-156000000.0,241000000.0,28000000.0,,1743000000.0,2671000000.0,889000000.0,1740000000.0,4414000000.0,634000000.0,5048000000.0,5048000000.0,ADBE,-20000000.0,-20000000.0,,,,,,-20000000.0,,42000000.0,42000000.0,,,,,1368000000.0,,42000000.0,42000000.0,,,372000000.0,372000000.0,,,,,,,,,,,,,
1200000.0,0.2,1982000000.0,1403000000.0,218000000.0,404000000.0,1988000000.0,1770000000.0,-27000000.0,27000000.0,,1398200000.0,1403000000.0,3193000000.0,1697000000.0,459000000.0,456000000.0,3.05,3.07,1403000000.0,1403000000.0,1403000000.0,1403000000.0,1403000000.0,340000000.0,1743000000.0,73000000.0,67000000.0,-27000000.0,27000000.0,,1697000000.0,2613000000.0,881000000.0,1690000000.0,4310000000.0,580000000.0,4890000000.0,4890000000.0,ADBE,6000000.0,6000000.0,,,,,,6000000.0,,42000000.0,42000000.0,,,,,1337000000.0,,42000000.0,42000000.0,,,353000000.0,353000000.0,,,,,,,,,,,,,
1100000.0,0.22,1891000000.0,1295000000.0,220000000.0,394000000.0,1896000000.0,1676000000.0,-26000000.0,26000000.0,,1291100000.0,1295000000.0,3192000000.0,1624000000.0,459000000.0,458000000.0,2.82,2.83,1295000000.0,1295000000.0,1295000000.0,1295000000.0,1295000000.0,355000000.0,1650000000.0,52000000.0,47000000.0,-26000000.0,26000000.0,,1624000000.0,2620000000.0,876000000.0,1702000000.0,4244000000.0,572000000.0,4816000000.0,4816000000.0,ADBE,5000000.0,5000000.0,,,,,,5000000.0,,42000000.0,42000000.0,,,,,1345000000.0,,42000000.0,42000000.0,,,357000000.0,357000000.0,,,,,,,,,,,,,
-1597860.0,0.099,1131950000.0,462727000.0,525251000.0,703844000.0,1115810000.0,590559000.0,-67972000.0,77141000.0,9169000.0,477269140.0,462727000.0,1910600000.0,585964000.0,498741000.0,495765000.0,0.93,0.93,462727000.0,462727000.0,462727000.0,462727000.0,462727000.0,50691000.0,513418000.0,-20714000.0,-4574000.0,-67972000.0,77141000.0,9169000.0,602104000.0,871837000.0,391427000.0,290078000.0,1473941000.0,1038763000.0,2512704000.0,2512704000.0,ADI,-16140000.0,-16140000.0,,-16140000.0,,16140000.0,,,,190332000.0,190332000.0,,,,,,,190332000.0,190332000.0,,,,,,,,,,,,,,,,,
-14629864.075021,0.128293,1293528000.0,498430000.0,536117000.0,736387000.0,1179493000.0,643376000.0,-62501000.0,71590000.0,9089000.0,597835135.924979,498430000.0,1968034000.0,634415000.0,500424000.0,497073000.0,1.0,1.0,498430000.0,498430000.0,498430000.0,498430000.0,498430000.0,73356000.0,571786000.0,-114163000.0,-128000.0,-62501000.0,71590000.0,9089000.0,748450000.0,898266000.0,406594000.0,288936000.0,1646716000.0,1069768000.0,2716484000.0,2716484000.0,ADI,-114035000.0,-114035000.0,,-114035000.0,,114035000.0,,,,202736000.0,202736000.0,,,,,,,202736000.0,202736000.0,,,,,,,,,,,,,,,,,
-4943190.0,0.21,1555398000.0,877019000.0,587692000.0,777907000.0,1531859000.0,944167000.0,-60552000.0,69346000.0,8794000.0,895614810.0,877019000.0,2123463000.0,929493000.0,503503000.0,500018000.0,1.74,1.75,877019000.0,877019000.0,877019000.0,877019000.0,877019000.0,-2198000.0,874821000.0,-17659000.0,5880000.0,-60552000.0,69346000.0,8794000.0,953032000.0,1008583000.0,423751000.0,334113000.0,1961615000.0,1114880000.0,3076495000.0,3076495000.0,ADI,-23539000.0,-23539000.0,,-23539000.0,,23539000.0,,,,250719000.0,250719000.0,,,,,,,250719000.0,250719000.0,,,,,,,,,,,,,,,,,
-2336736.0,0.101,1756107000.0,977656000.0,581796000.0,789609000.0,1732971000.0,1151175000.0,-50677000.0,63252000.0,12575000.0,998455264.0,977656000.0,2111410000.0,1128384000.0,508725000.0,504715000.0,1.92,1.94,977656000.0,977656000.0,977656000.0,977656000.0,977656000.0,110267000.0,1087923000.0,-12920000.0,10216000.0,-50677000.0,63252000.0,12575000.0,1151520000.0,993026000.0,415754000.0,324251000.0,2144546000.0,1118384000.0,3262930000.0,3262930000.0,ADI,-23136000.0,-23136000.0,,-23136000.0,,23136000.0,,,,253021000.0,253021000.0,,,,,,,253021000.0,253021000.0,,,,,,,,,,,,,,,,,
-3008000.0,0.188,1347000000.0,729000000.0,280000000.0,20188000000.0,1331000000.0,1051000000.0,-43000000.0,166000000.0,123000000.0,741992000.0,729000000.0,21139000000.0,,514000000.0,513000000.0,1.42,1.42,729000000.0,729000000.0,729000000.0,719000000.0,719000000.0,166000000.0,885000000.0,220000000.0,24000000.0,-43000000.0,166000000.0,123000000.0,708000000.0,951000000.0,,951000000.0,1659000000.0,20188000000.0,21847000000.0,21847000000.0,ADM,-16000000.0,-16000000.0,10000000.0,-16000000.0,2000000.0,,212000000.0,,,,,,,,,,,,,,,,,,,18000000.0,,,,,,,,,,
-49961852.861035,0.26158,1367000000.0,565000000.0,277000000.0,21238000000.0,1176000000.0,899000000.0,-94000000.0,165000000.0,71000000.0,706038147.138965,565000000.0,22157000000.0,,,,,,565000000.0,565000000.0,565000000.0,542000000.0,542000000.0,192000000.0,734000000.0,7000000.0,55000000.0,-94000000.0,165000000.0,71000000.0,821000000.0,919000000.0,,919000000.0,1740000000.0,21238000000.0,22978000000.0,22978000000.0,ADM,-191000000.0,-191000000.0,23000000.0,-191000000.0,5000000.0,,143000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-15678000.0,0.201,1525000000.0,821000000.0,261000000.0,19885000000.0,1447000000.0,1186000000.0,-3000000.0,155000000.0,152000000.0,883322000.0,821000000.0,20700000000.0,,540000000.0,540000000.0,1.52,1.52,821000000.0,821000000.0,821000000.0,824000000.0,824000000.0,207000000.0,1031000000.0,39000000.0,34000000.0,-3000000.0,155000000.0,152000000.0,995000000.0,815000000.0,,815000000.0,1810000000.0,19885000000.0,21695000000.0,21695000000.0,ADM,-78000000.0,-78000000.0,-3000000.0,-78000000.0,1000000.0,,83000000.0,,,,,,,,,,,,,,,,,,,79000000.0,,,,,,,,,,
-7020000.0,0.18,1613000000.0,927000000.0,262000000.0,23307000000.0,1574000000.0,1312000000.0,-38000000.0,180000000.0,142000000.0,958980000.0,927000000.0,24148000000.0,,546000000.0,545000000.0,1.7,1.7,927000000.0,927000000.0,927000000.0,928000000.0,928000000.0,204000000.0,1132000000.0,128000000.0,16000000.0,-38000000.0,180000000.0,142000000.0,1042000000.0,841000000.0,,841000000.0,1883000000.0,23307000000.0,25190000000.0,25190000000.0,ADM,-39000000.0,-39000000.0,-1000000.0,-39000000.0,21000000.0,,151000000.0,,,,,,,,,,,,,,,,,,,60000000.0,,,,,,,,,,
644000.0,0.161,1799000000.0,1170000000.0,259000000.0,21992000000.0,1803000000.0,1544000000.0,-13000000.0,147000000.0,134000000.0,1166644000.0,1170000000.0,22873000000.0,,551000000.0,550000000.0,2.12,2.13,1170000000.0,1170000000.0,1170000000.0,1172000000.0,1172000000.0,225000000.0,1397000000.0,211000000.0,33000000.0,-13000000.0,147000000.0,134000000.0,1199000000.0,881000000.0,,881000000.0,2080000000.0,21992000000.0,24072000000.0,24072000000.0,ADM,4000000.0,4000000.0,-2000000.0,4000000.0,11000000.0,,174000000.0,,,,,,,,,,,,,,,,,,,7000000.0,,,,,,,,,,
0.0,0.234,1753600000.0,1184900000.0,144600000.0,2768200000.0,1753600000.0,1609000000.0,-6800000.0,62700000.0,55900000.0,1184900000.0,1184900000.0,3700700000.0,,412100000.0,410500000.0,2.88,2.89,1184900000.0,1184900000.0,1184900000.0,1184900000.0,1184900000.0,361400000.0,1546300000.0,,,-6800000.0,62700000.0,55900000.0,1553100000.0,932500000.0,,932500000.0,2485600000.0,2768200000.0,5253800000.0,5253800000.0,ADP,0.0,0.0,,1200000.0,1200000.0,,,-1200000.0,,,,,,,,,,,,,,932500000.0,940900000.0,,,0.0,-8400000.0,,,,,,,,,
-139200.0,0.232,1389400000.0,878400000.0,140100000.0,2561600000.0,1388800000.0,1248700000.0,-48000000.0,104900000.0,56900000.0,878860800.0,878400000.0,3484100000.0,,412500000.0,411100000.0,2.13,2.14,878400000.0,878400000.0,878400000.0,878400000.0,878400000.0,265400000.0,1143800000.0,7900000.0,8500000.0,-48000000.0,104900000.0,56900000.0,1183900000.0,922500000.0,,922500000.0,2106400000.0,2561600000.0,4668000000.0,4668000000.0,ADP,-600000.0,-600000.0,,1400000.0,1400000.0,,,-2000000.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
2717800.0,0.214,1313200000.0,859400000.0,141500000.0,2515400000.0,1325900000.0,1184400000.0,-45100000.0,91600000.0,46500000.0,849417800.0,859400000.0,3395700000.0,,413600000.0,411700000.0,2.08,2.09,859400000.0,859400000.0,859400000.0,859400000.0,859400000.0,233400000.0,1092800000.0,21200000.0,8500000.0,-45100000.0,91600000.0,46500000.0,1116700000.0,880300000.0,,880300000.0,1997000000.0,2515400000.0,4512400000.0,4512400000.0,ADP,12700000.0,12700000.0,,14600000.0,14600000.0,,,-1900000.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
-591825.775656,0.227625,1255500000.0,776700000.0,140400000.0,2485300000.0,1252900000.0,1112500000.0,-40200000.0,106900000.0,66700000.0,778708174.224344,776700000.0,3442500000.0,,414300000.0,412400000.0,1.87,1.88,776700000.0,776700000.0,776700000.0,776700000.0,776700000.0,228900000.0,1005600000.0,10500000.0,13100000.0,-40200000.0,106900000.0,66700000.0,1035300000.0,957200000.0,,957200000.0,1992500000.0,2485300000.0,4477800000.0,4477800000.0,ADP,-2600000.0,-2600000.0,,-1800000.0,0.0,,,-800000.0,,,,,,,,,,,,,,,,,,1800000.0,,,,,,,,,,
-211500.0,0.235,1540200000.0,1043100000.0,137000000.0,2623800000.0,1539300000.0,1402300000.0,-14200000.0,38300000.0,24100000.0,1043788500.0,1043100000.0,3548700000.0,,415500000.0,413700000.0,2.51,2.52,1043100000.0,1043100000.0,1043100000.0,1043100000.0,1043100000.0,320900000.0,1364000000.0,-900000.0,13100000.0,-14200000.0,38300000.0,24100000.0,1379100000.0,924900000.0,,924900000.0,2304000000.0,2623800000.0,4927800000.0,4927800000.0,ADP,-900000.0,-900000.0,,0.0,0.0,,,-900000.0,,,,,,,,,,,,,,924900000.0,938000000.0,,,0.0,-13100000.0,,,,,,,,,
,,,,,,,,,,,,,,,216000000.0,214000000.0,1.31,1.32,,,,,,,,,,,,,,,,,,,,,ADSK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2962500.0,0.246875,382000000.0,241000000.0,36000000.0,101000000.0,370000000.0,334000000.0,-1000000.0,,,250037500.0,241000000.0,1080000000.0,334000000.0,216000000.0,214000000.0,1.12,1.13,241000000.0,241000000.0,241000000.0,241000000.0,241000000.0,79000000.0,320000000.0,-13000000.0,-1000000.0,-1000000.0,,,334000000.0,953000000.0,339000000.0,604000000.0,1287000000.0,127000000.0,1414000000.0,1326000000.0,ADSK,-12000000.0,-12000000.0,,,,,,-12000000.0,,10000000.0,10000000.0,,,,,439000000.0,,10000000.0,10000000.0,,,165000000.0,165000000.0,,,,,1000000.0,,,,,,,,
-2093023.255814,0.139535,310000000.0,222000000.0,33000000.0,105000000.0,295000000.0,262000000.0,9000000.0,,9000000.0,234906976.744186,222000000.0,1083000000.0,262000000.0,215000000.0,214000000.0,1.03,1.04,222000000.0,222000000.0,222000000.0,222000000.0,222000000.0,36000000.0,258000000.0,-13000000.0,2000000.0,9000000.0,,9000000.0,262000000.0,956000000.0,355000000.0,590000000.0,1218000000.0,127000000.0,1345000000.0,1284000000.0,ADSK,-15000000.0,-15000000.0,,,,,,-15000000.0,,11000000.0,11000000.0,,,,,449000000.0,,11000000.0,11000000.0,,,141000000.0,141000000.0,,,,,,,,,,,,,
271493.21267,0.271493,249000000.0,161000000.0,33000000.0,104000000.0,250000000.0,217000000.0,2000000.0,,2000000.0,160271493.21267,161000000.0,1052000000.0,217000000.0,216000000.0,215000000.0,0.75,0.75,161000000.0,161000000.0,161000000.0,161000000.0,161000000.0,60000000.0,221000000.0,2000000.0,1000000.0,2000000.0,,2000000.0,217000000.0,925000000.0,327000000.0,588000000.0,1142000000.0,127000000.0,1269000000.0,1207000000.0,ADSK,1000000.0,1000000.0,,,,,,1000000.0,,10000000.0,10000000.0,,,,,394000000.0,,10000000.0,10000000.0,,,194000000.0,110000000.0,,,,84000000.0,,,,,,,,,
1294117.647059,0.143791,848000000.0,261000000.0,397000000.0,913000000.0,857000000.0,460000000.0,-146000000.0,154000000.0,8000000.0,253294117.647059,261000000.0,1369000000.0,371000000.0,266800000.0,266400000.0,0.98,0.98,261000000.0,261000000.0,261000000.0,262000000.0,262000000.0,44000000.0,306000000.0,5000000.0,-4000000.0,-146000000.0,154000000.0,8000000.0,447000000.0,420000000.0,,-76000000.0,867000000.0,949000000.0,1816000000.0,1816000000.0,AEE,9000000.0,9000000.0,-1000000.0,9000000.0,,,0.0,,,361000000.0,361000000.0,,,-9000000.0,,,,,,,,-76000000.0,,,,,-76000000.0,,135000000.0,,,,,,,
2954545.454545,0.19697,717000000.0,158000000.0,381000000.0,849000000.0,732000000.0,351000000.0,-144000000.0,153000000.0,9000000.0,145954545.454545,158000000.0,1270000000.0,264000000.0,264000000.0,263500000.0,0.6,0.6,158000000.0,158000000.0,158000000.0,159000000.0,159000000.0,39000000.0,198000000.0,-6000000.0,-20000000.0,-144000000.0,153000000.0,9000000.0,348000000.0,403000000.0,,-84000000.0,751000000.0,867000000.0,1618000000.0,1618000000.0,AEE,15000000.0,15000000.0,-1000000.0,15000000.0,,,-1000000.0,,,363000000.0,363000000.0,,,-15000000.0,,,,,,,,-84000000.0,,,,,-84000000.0,,124000000.0,,,,,,,
1960923.623446,0.122558,1079000000.0,493000000.0,380000000.0,919000000.0,1095000000.0,715000000.0,-146000000.0,152000000.0,6000000.0,478960923.623446,493000000.0,1362000000.0,614000000.0,263400000.0,262800000.0,1.87,1.88,493000000.0,493000000.0,493000000.0,494000000.0,494000000.0,69000000.0,563000000.0,11000000.0,-5000000.0,-146000000.0,152000000.0,6000000.0,698000000.0,432000000.0,,-84000000.0,1130000000.0,930000000.0,2060000000.0,2060000000.0,AEE,16000000.0,16000000.0,-1000000.0,16000000.0,,,0.0,,,369000000.0,369000000.0,,,-16000000.0,,,,,,,,-84000000.0,,,,,-84000000.0,,147000000.0,,,,,,,
